query_id,query_text,query_class,query_subtype,fact_id,fact_text,gold_relevant,hard_negative_labels,COSINE_SCORE,LOGIT_SCORE,rank_within_query
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,0.5294924989002867,,38
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF26,Owen works on Project Lattice.,False,,0.5546402375708251,,33
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF27,Project Lattice requires more than 16 GB of memory.,False,,0.6057942570168238,,21
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF28,Project Lattice requires less than 16 GB of memory.,False,HN6,0.5967152398487282,,24
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF29,Project Lattice is deployed in Singapore.,False,,0.6029399362965469,,22
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF30,Priya confirmed migration Lattice-Blue.,False,,0.557991546179481,,31
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF31,Kai works on Project Flux.,False,,0.5756511278466879,,28
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF32,Project Flux uses Go.,False,,0.6466376761524562,,15
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,,0.46512087031080523,,40
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF34,Project Flux has status alpha.,False,,0.5967120563996724,,25
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF35,Project Flux is owned by Apex Labs.,False,,0.6100828071247965,,20
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF36,Priya works on Project Harbor.,False,,0.5514786796362428,,34
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF37,Project Harbor uses TypeScript.,False,,0.6656271315810868,,10
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF38,Project Harbor depends on Redis.,False,,0.5752735083274192,,29
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF39,Project Harbor has status GA.,False,,0.5415563316300428,,35
CQ06,What programming language powers Project Quasar?,answerable,paraphrase,CF40,Project HelixCore uses Ruby.,False,HN6,0.6753765419040706,,8
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF01,Mira works on Project Helix.,False,,0.597458660423215,,16
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF02,Project Helix uses Go.,False,,0.5948968095732011,,18
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF03,Project Helix depends on Redis.,False,,0.5510756978072736,,27
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF04,Project Helix is owned by Apex Labs.,False,,0.5207091720093217,,32
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF05,Project Helix is deployed in Frankfurt.,False,,0.5053594373486429,,38
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF06,Jonas works on Project Cascade.,False,HN2,0.5052991983429087,,39
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF07,Project Cascade uses TypeScript.,False,,0.6115655541777452,,15
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF08,Project Cascade depends on Kafka.,False,,0.6375021086414009,,11
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF09,Project Cascade is owned by Northwind Systems.,False,,0.5156689199293177,,34
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF10,Project Cascade has status beta.,False,,0.636904754387774,,12
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF11,Elena works on Project Prism.,False,,0.5781926486214622,,23
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF12,Project Prism uses Kotlin.,False,,0.6452236647887114,,9
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF13,Project Prism depends on Grafana.,False,,0.5423980106852344,,29
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF14,Project Prism currently uses Go for the API layer.,False,,0.6708986846535848,,6
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF15,Project Prism previously used Python for the API layer.,False,,0.6502284609920317,,7
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF16,Theo works on Project Quasar.,False,HN1,0.6843887321403938,,5
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF17,Project Quasar uses Elixir.,False,HN1,0.7636920902377514,,3
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF18,Project Quasar depends on Celery.,False,,0.7358759355452881,,4
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF19,Project Quasar supports feature streaming.,True,,0.9570486333541588,,1
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF20,Project Quasar does NOT support feature streaming.,False,HN7|HN1,0.8932739022594536,,2
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF21,Nadia works on Project Ember.,False,,0.5262870971902796,,31
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF22,Project Ember uses PostgreSQL in production.,False,,0.6477145104794823,,8
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF23,Project Ember uses SQLite in tests.,False,,0.5811758417328315,,22
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF24,Feature auth is enabled by default in Project Ember.,False,HN4,0.5614898444915457,,26
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,HN4|HN10,0.5843943406126907,,20
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF26,Owen works on Project Lattice.,False,,0.5150468004013077,,35
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF27,Project Lattice requires more than 16 GB of memory.,False,,0.5738971341941854,,25
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF28,Project Lattice requires less than 16 GB of memory.,False,HN6,0.5741202912549,,24
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF29,Project Lattice is deployed in Singapore.,False,,0.5509004142704182,,28
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF30,Priya confirmed migration Lattice-Blue.,False,,0.5365026099947825,,30
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF31,Kai works on Project Flux.,False,,0.5816914492467314,,21
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF32,Project Flux uses Go.,False,,0.6389914393471302,,10
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,,0.4466860515565815,,40
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF34,Project Flux has status alpha.,False,,0.595348960610975,,17
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF35,Project Flux is owned by Apex Labs.,False,,0.585595143316084,,19
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF36,Priya works on Project Harbor.,False,,0.5096405162148757,,36
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF37,Project Harbor uses TypeScript.,False,,0.61958565249385,,14
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF38,Project Harbor depends on Redis.,False,,0.520277077217985,,33
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF39,Project Harbor has status GA.,False,,0.507594709719918,,37
CQ07,Does Project Quasar support feature streaming?,answerable,paraphrase,CF40,Project HelixCore uses Ruby.,False,HN6,0.6264756052928805,,13
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF01,Mira works on Project Helix.,False,HN2,0.5354434595787748,,25
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF02,Project Helix uses Go.,False,,0.5794458565712199,,21
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF03,Project Helix depends on Redis.,False,,0.5494008336846058,,22
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF04,Project Helix is owned by Apex Labs.,False,,0.4744143880523304,,37
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF05,Project Helix is deployed in Frankfurt.,False,,0.5042089661606978,,32
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF06,Jonas works on Project Cascade.,False,,0.518390625157158,,29
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF07,Project Cascade uses TypeScript.,False,,0.6502203462571269,,6
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF08,Project Cascade depends on Kafka.,False,,0.5946112840844497,,15
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF09,Project Cascade is owned by Northwind Systems.,False,,0.48563196499017286,,35
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF10,Project Cascade has status beta.,False,,0.5836037634214178,,19
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF11,Elena works on Project Prism.,False,,0.5196737741854253,,28
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF12,Project Prism uses Kotlin.,False,,0.6489042026805759,,7
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF13,Project Prism depends on Grafana.,False,,0.5386744952722163,,24
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF14,Project Prism currently uses Go for the API layer.,False,,0.6400101968654446,,8
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF15,Project Prism previously used Python for the API layer.,False,,0.6336602722192335,,10
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF16,Theo works on Project Quasar.,False,,0.5198594227060448,,27
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF17,Project Quasar uses Elixir.,False,,0.6107700296002349,,12
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF18,Project Quasar depends on Celery.,False,,0.5834635715034633,,20
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF19,Project Quasar supports feature streaming.,False,,0.6546194254503485,,5
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF20,Project Quasar does NOT support feature streaming.,False,HN6,0.6080641192562037,,13
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF21,Nadia works on Project Ember.,False,,0.4993584938989449,,33
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF22,Project Ember uses PostgreSQL in production.,False,HN4,0.618776068744409,,11
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF23,Project Ember uses SQLite in tests.,False,,0.5942265320474696,,16
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF24,Feature auth is enabled by default in Project Ember.,False,,0.4683224511199719,,39
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,0.47415446995743593,,38
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF26,Owen works on Project Lattice.,False,HN1,0.638928618780597,,9
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF27,Project Lattice requires more than 16 GB of memory.,True,,0.928118085459398,,1
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF28,Project Lattice requires less than 16 GB of memory.,False,HN12|HN1,0.912602452778428,,2
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF29,Project Lattice is deployed in Singapore.,False,HN1,0.6927336862616632,,3
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF30,Priya confirmed migration Lattice-Blue.,False,HN4,0.5853103049688794,,18
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF31,Kai works on Project Flux.,False,,0.5157662972809307,,30
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF32,Project Flux uses Go.,False,,0.5862926600484979,,17
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,HN3|HN11,0.4482095553975673,,40
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF34,Project Flux has status alpha.,False,,0.5340832720981908,,26
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF35,Project Flux is owned by Apex Labs.,False,,0.5048812357963465,,31
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF36,Priya works on Project Harbor.,False,,0.48065272226300865,,36
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF37,Project Harbor uses TypeScript.,False,,0.6686961928073998,,4
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF38,Project Harbor depends on Redis.,False,,0.5475496105202501,,23
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF39,Project Harbor has status GA.,False,,0.4925500812983367,,34
CQ08,Does Project Lattice require more than 16 GB of memory?,answerable,paraphrase,CF40,Project HelixCore uses Ruby.,False,HN6,0.6073819816033665,,14
CQ09,What is related to Project Helix?,answerable,broad,CF01,Mira works on Project Helix.,True,,0.7837644973129254,,3
CQ09,What is related to Project Helix?,answerable,broad,CF02,Project Helix uses Go.,True,,0.8092867870102421,,1
CQ09,What is related to Project Helix?,answerable,broad,CF03,Project Helix depends on Redis.,True,,0.7795904701318701,,4
CQ09,What is related to Project Helix?,answerable,broad,CF04,Project Helix is owned by Apex Labs.,True,,0.808450889709666,,2
CQ09,What is related to Project Helix?,answerable,broad,CF05,Project Helix is deployed in Frankfurt.,True,,0.7619170845470442,,6
CQ09,What is related to Project Helix?,answerable,broad,CF06,Jonas works on Project Cascade.,False,HN2,0.5884517772090784,,25
CQ09,What is related to Project Helix?,answerable,broad,CF07,Project Cascade uses TypeScript.,False,,0.6775095067256102,,8
CQ09,What is related to Project Helix?,answerable,broad,CF08,Project Cascade depends on Kafka.,False,,0.6069605346707534,,20
CQ09,What is related to Project Helix?,answerable,broad,CF09,Project Cascade is owned by Northwind Systems.,False,,0.577234379622213,,29
CQ09,What is related to Project Helix?,answerable,broad,CF10,Project Cascade has status beta.,False,,0.6574479908782015,,13
CQ09,What is related to Project Helix?,answerable,broad,CF11,Elena works on Project Prism.,False,,0.5744291380860285,,30
CQ09,What is related to Project Helix?,answerable,broad,CF12,Project Prism uses Kotlin.,False,,0.6588679922398282,,11
CQ09,What is related to Project Helix?,answerable,broad,CF13,Project Prism depends on Grafana.,False,,0.5827087670521195,,28
CQ09,What is related to Project Helix?,answerable,broad,CF14,Project Prism currently uses Go for the API layer.,False,HN4,0.6684034389051741,,10
CQ09,What is related to Project Helix?,answerable,broad,CF15,Project Prism previously used Python for the API layer.,False,HN4,0.6875062951407616,,7
CQ09,What is related to Project Helix?,answerable,broad,CF16,Theo works on Project Quasar.,False,,0.5742570440816829,,31
CQ09,What is related to Project Helix?,answerable,broad,CF17,Project Quasar uses Elixir.,False,,0.630142224127744,,14
CQ09,What is related to Project Helix?,answerable,broad,CF18,Project Quasar depends on Celery.,False,,0.6090295676415086,,19
CQ09,What is related to Project Helix?,answerable,broad,CF19,Project Quasar supports feature streaming.,False,,0.6180668852771645,,17
CQ09,What is related to Project Helix?,answerable,broad,CF20,Project Quasar does NOT support feature streaming.,False,HN6,0.573247787875572,,33
CQ09,What is related to Project Helix?,answerable,broad,CF21,Nadia works on Project Ember.,False,,0.5850987074153093,,27
CQ09,What is related to Project Helix?,answerable,broad,CF22,Project Ember uses PostgreSQL in production.,False,,0.6112956774432425,,18
CQ09,What is related to Project Helix?,answerable,broad,CF23,Project Ember uses SQLite in tests.,False,HN4,0.5866298515357687,,26
CQ09,What is related to Project Helix?,answerable,broad,CF24,Feature auth is enabled by default in Project Ember.,False,,0.5682014894111952,,34
CQ09,What is related to Project Helix?,answerable,broad,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,0.5299506016486794,,38
CQ09,What is related to Project Helix?,answerable,broad,CF26,Owen works on Project Lattice.,False,,0.5919641675139161,,22
CQ09,What is related to Project Helix?,answerable,broad,CF27,Project Lattice requires more than 16 GB of memory.,False,,0.5536831709550448,,35
CQ09,What is related to Project Helix?,answerable,broad,CF28,Project Lattice requires less than 16 GB of memory.,False,HN6|HN12,0.5436734648929976,,37
CQ09,What is related to Project Helix?,answerable,broad,CF29,Project Lattice is deployed in Singapore.,False,,0.6009982202345652,,21
CQ09,What is related to Project Helix?,answerable,broad,CF30,Priya confirmed migration Lattice-Blue.,False,,0.47035506424983003,,39
CQ09,What is related to Project Helix?,answerable,broad,CF31,Kai works on Project Flux.,False,,0.57419079959599,,32
CQ09,What is related to Project Helix?,answerable,broad,CF32,Project Flux uses Go.,False,,0.6275540636448576,,15
CQ09,What is related to Project Helix?,answerable,broad,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,HN11,0.3887019849022777,,40
CQ09,What is related to Project Helix?,answerable,broad,CF34,Project Flux has status alpha.,False,,0.6216664080247454,,16
CQ09,What is related to Project Helix?,answerable,broad,CF35,Project Flux is owned by Apex Labs.,False,,0.657870146834153,,12
CQ09,What is related to Project Helix?,answerable,broad,CF36,Priya works on Project Harbor.,False,,0.5534132726435986,,36
CQ09,What is related to Project Helix?,answerable,broad,CF37,Project Harbor uses TypeScript.,False,,0.6768764510048408,,9
CQ09,What is related to Project Helix?,answerable,broad,CF38,Project Harbor depends on Redis.,False,,0.5902056264507775,,24
CQ09,What is related to Project Helix?,answerable,broad,CF39,Project Harbor has status GA.,False,,0.5904853108821505,,23
CQ09,What is related to Project Helix?,answerable,broad,CF40,Project HelixCore uses Ruby.,False,HN5|HN3,0.7690593051508077,,5
CQ10,What should I know about Project Cascade?,answerable,broad,CF01,Mira works on Project Helix.,False,HN2,0.6793191355211049,,7
CQ10,What should I know about Project Cascade?,answerable,broad,CF02,Project Helix uses Go.,False,,0.6367847057229694,,18
CQ10,What should I know about Project Cascade?,answerable,broad,CF03,Project Helix depends on Redis.,False,,0.6375603731223571,,17
CQ10,What should I know about Project Cascade?,answerable,broad,CF04,Project Helix is owned by Apex Labs.,False,,0.5611907183254684,,36
CQ10,What should I know about Project Cascade?,answerable,broad,CF05,Project Helix is deployed in Frankfurt.,False,,0.632683213702686,,20
CQ10,What should I know about Project Cascade?,answerable,broad,CF06,Jonas works on Project Cascade.,True,,0.7581448479921836,,4
CQ10,What should I know about Project Cascade?,answerable,broad,CF07,Project Cascade uses TypeScript.,True,,0.8050327306047417,,2
CQ10,What should I know about Project Cascade?,answerable,broad,CF08,Project Cascade depends on Kafka.,True,,0.8020660497364387,,3
CQ10,What should I know about Project Cascade?,answerable,broad,CF09,Project Cascade is owned by Northwind Systems.,True,,0.7318223518620189,,5
CQ10,What should I know about Project Cascade?,answerable,broad,CF10,Project Cascade has status beta.,True,,0.8308353013071565,,1
CQ10,What should I know about Project Cascade?,answerable,broad,CF11,Elena works on Project Prism.,False,,0.6403720515325333,,15
CQ10,What should I know about Project Cascade?,answerable,broad,CF12,Project Prism uses Kotlin.,False,,0.6749845878942357,,8
CQ10,What should I know about Project Cascade?,answerable,broad,CF13,Project Prism depends on Grafana.,False,,0.6382311013569637,,16
CQ10,What should I know about Project Cascade?,answerable,broad,CF14,Project Prism currently uses Go for the API layer.,False,,0.6869804141571213,,6
CQ10,What should I know about Project Cascade?,answerable,broad,CF15,Project Prism previously used Python for the API layer.,False,HN4,0.6661221780188089,,10
CQ10,What should I know about Project Cascade?,answerable,broad,CF16,Theo works on Project Quasar.,False,,0.5609327467056732,,37
CQ10,What should I know about Project Cascade?,answerable,broad,CF17,Project Quasar uses Elixir.,False,,0.6329720128462453,,19
CQ10,What should I know about Project Cascade?,answerable,broad,CF18,Project Quasar depends on Celery.,False,,0.6138707485456193,,25
CQ10,What should I know about Project Cascade?,answerable,broad,CF19,Project Quasar supports feature streaming.,False,,0.6494698186821836,,13
CQ10,What should I know about Project Cascade?,answerable,broad,CF20,Project Quasar does NOT support feature streaming.,False,HN6|HN7,0.5879693790438609,,32
CQ10,What should I know about Project Cascade?,answerable,broad,CF21,Nadia works on Project Ember.,False,,0.6213609810655455,,22
CQ10,What should I know about Project Cascade?,answerable,broad,CF22,Project Ember uses PostgreSQL in production.,False,,0.6254985187328257,,21
CQ10,What should I know about Project Cascade?,answerable,broad,CF23,Project Ember uses SQLite in tests.,False,,0.6037587416198585,,28
CQ10,What should I know about Project Cascade?,answerable,broad,CF24,Feature auth is enabled by default in Project Ember.,False,,0.572134250171401,,35
CQ10,What should I know about Project Cascade?,answerable,broad,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,,0.5479156044745978,,38
CQ10,What should I know about Project Cascade?,answerable,broad,CF26,Owen works on Project Lattice.,False,,0.5756078566668081,,33
CQ10,What should I know about Project Cascade?,answerable,broad,CF27,Project Lattice requires more than 16 GB of memory.,False,,0.5898046456533231,,30
CQ10,What should I know about Project Cascade?,answerable,broad,CF28,Project Lattice requires less than 16 GB of memory.,False,HN6,0.589983897112588,,29
CQ10,What should I know about Project Cascade?,answerable,broad,CF29,Project Lattice is deployed in Singapore.,False,,0.6052660797539786,,27
CQ10,What should I know about Project Cascade?,answerable,broad,CF30,Priya confirmed migration Lattice-Blue.,False,,0.5433516390279343,,39
CQ10,What should I know about Project Cascade?,answerable,broad,CF31,Kai works on Project Flux.,False,,0.6185777107626851,,23
CQ10,What should I know about Project Cascade?,answerable,broad,CF32,Project Flux uses Go.,False,,0.6549645397153692,,12
CQ10,What should I know about Project Cascade?,answerable,broad,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,HN11,0.4465620579210163,,40
CQ10,What should I know about Project Cascade?,answerable,broad,CF34,Project Flux has status alpha.,False,,0.6557741662081636,,11
CQ10,What should I know about Project Cascade?,answerable,broad,CF35,Project Flux is owned by Apex Labs.,False,,0.6055018315600403,,26
CQ10,What should I know about Project Cascade?,answerable,broad,CF36,Priya works on Project Harbor.,False,,0.5890360932325446,,31
CQ10,What should I know about Project Cascade?,answerable,broad,CF37,Project Harbor uses TypeScript.,False,HN3,0.6695304810319131,,9
CQ10,What should I know about Project Cascade?,answerable,broad,CF38,Project Harbor depends on Redis.,False,,0.6182785582429958,,24
CQ10,What should I know about Project Cascade?,answerable,broad,CF39,Project Harbor has status GA.,False,,0.573611824314973,,34
CQ10,What should I know about Project Cascade?,answerable,broad,CF40,Project HelixCore uses Ruby.,False,HN6,0.6491153406850906,,14
CQ11,What components are associated with Project Ember?,answerable,broad,CF01,Mira works on Project Helix.,False,HN6,0.5970354578505896,,16
CQ11,What components are associated with Project Ember?,answerable,broad,CF02,Project Helix uses Go.,False,,0.5799624672159643,,18
CQ11,What components are associated with Project Ember?,answerable,broad,CF03,Project Helix depends on Redis.,False,,0.5781490051350245,,20
CQ11,What components are associated with Project Ember?,answerable,broad,CF04,Project Helix is owned by Apex Labs.,False,,0.539340666051508,,31
CQ11,What components are associated with Project Ember?,answerable,broad,CF05,Project Helix is deployed in Frankfurt.,False,,0.5581184314373822,,24
CQ11,What components are associated with Project Ember?,answerable,broad,CF06,Jonas works on Project Cascade.,False,,0.5797568803312325,,19
CQ11,What components are associated with Project Ember?,answerable,broad,CF07,Project Cascade uses TypeScript.,False,,0.6940947614263159,,6
CQ11,What components are associated with Project Ember?,answerable,broad,CF08,Project Cascade depends on Kafka.,False,,0.6072957506372996,,14
CQ11,What components are associated with Project Ember?,answerable,broad,CF09,Project Cascade is owned by Northwind Systems.,False,,0.5211088765203802,,34
CQ11,What components are associated with Project Ember?,answerable,broad,CF10,Project Cascade has status beta.,False,,0.6329755523388407,,11
CQ11,What components are associated with Project Ember?,answerable,broad,CF11,Elena works on Project Prism.,False,,0.5724794624775691,,21
CQ11,What components are associated with Project Ember?,answerable,broad,CF12,Project Prism uses Kotlin.,False,,0.6441728499382814,,9
CQ11,What components are associated with Project Ember?,answerable,broad,CF13,Project Prism depends on Grafana.,False,,0.5456779973008479,,30
CQ11,What components are associated with Project Ember?,answerable,broad,CF14,Project Prism currently uses Go for the API layer.,False,,0.6302738650876177,,12
CQ11,What components are associated with Project Ember?,answerable,broad,CF15,Project Prism previously used Python for the API layer.,False,HN8,0.6330258984914284,,10
CQ11,What components are associated with Project Ember?,answerable,broad,CF16,Theo works on Project Quasar.,False,,0.5086532020517772,,38
CQ11,What components are associated with Project Ember?,answerable,broad,CF17,Project Quasar uses Elixir.,False,,0.6071531606110103,,15
CQ11,What components are associated with Project Ember?,answerable,broad,CF18,Project Quasar depends on Celery.,False,,0.5510661108212925,,27
CQ11,What components are associated with Project Ember?,answerable,broad,CF19,Project Quasar supports feature streaming.,False,,0.6133185633460726,,13
CQ11,What components are associated with Project Ember?,answerable,broad,CF20,Project Quasar does NOT support feature streaming.,False,HN7,0.5233616538720571,,33
CQ11,What components are associated with Project Ember?,answerable,broad,CF21,Nadia works on Project Ember.,True,,0.6955261429033148,,5
CQ11,What components are associated with Project Ember?,answerable,broad,CF22,Project Ember uses PostgreSQL in production.,True,,0.7533239940913867,,1
CQ11,What components are associated with Project Ember?,answerable,broad,CF23,Project Ember uses SQLite in tests.,False,HN9,0.7217849041026562,,3
CQ11,What components are associated with Project Ember?,answerable,broad,CF24,Feature auth is enabled by default in Project Ember.,True,,0.736736535227415,,2
CQ11,What components are associated with Project Ember?,answerable,broad,CF25,Feature auth is enabled only when DEBUG_MODE=true in Project Ember.,False,HN10,0.7057988264528477,,4
CQ11,What components are associated with Project Ember?,answerable,broad,CF26,Owen works on Project Lattice.,False,,0.5303077687799096,,32
CQ11,What components are associated with Project Ember?,answerable,broad,CF27,Project Lattice requires more than 16 GB of memory.,False,,0.5518826196611952,,26
CQ11,What components are associated with Project Ember?,answerable,broad,CF28,Project Lattice requires less than 16 GB of memory.,False,HN12,0.5467963006795221,,28
CQ11,What components are associated with Project Ember?,answerable,broad,CF29,Project Lattice is deployed in Singapore.,False,,0.5627993365341175,,23
CQ11,What components are associated with Project Ember?,answerable,broad,CF30,Priya confirmed migration Lattice-Blue.,False,,0.5172419180992237,,36
CQ11,What components are associated with Project Ember?,answerable,broad,CF31,Kai works on Project Flux.,False,,0.5098052343397025,,37
CQ11,What components are associated with Project Ember?,answerable,broad,CF32,Project Flux uses Go.,False,,0.57004343056676,,22
CQ11,What components are associated with Project Ember?,answerable,broad,CF33,Kai said that Priya may confirm migration Lattice-Blue.,False,HN11,0.37833591063097427,,40
CQ11,What components are associated with Project Ember?,answerable,broad,CF34,Project Flux has status alpha.,False,,0.5821904054344093,,17
CQ11,What components are associated with Project Ember?,answerable,broad,CF35,Project Flux is owned by Apex Labs.,False,,0.5539444490854136,,25
CQ11,What components are associated with Project Ember?,answerable,broad,CF36,Priya works on Project Harbor.,False,,0.519937726990019,,35
CQ11,What components are associated with Project Ember?,answerable,broad,CF37,Project Harbor uses TypeScript.,False,,0.6935513048459089,,7
CQ11,What components are associated with Project Ember?,answerable,broad,CF38,Project Harbor depends on Redis.,False,,0.5459350932123871,,29
CQ11,What components are associated with Project Ember?,answerable,broad,CF39,Project Harbor has status GA.,False,,0.5066206651375539,,39
CQ11,What components are associated with Project Ember?,answerable,broad,CF40,Project HelixCore uses Ruby.,False,HN6,0.6725010950356695,,8
CQ12,Tell me about Project Flux.,answerable,broad,CF01,Mira works on Project Helix.,False,HN2,0.7078554236086293,,5
CQ12,Tell me about Project Flux.,answerable,broad,CF02,Project Helix uses Go.,False,,0.6516933326242599,,15
CQ12,Tell me about Project Flux.,answerable,broad,CF03,Project Helix depends on Redis.,False,,0.6331467001138598,,21
CQ12,Tell me about Project Flux.,answerable,broad,CF04,Project Helix is owned by Apex Labs.,False,,0.5782318005559468,,33
